ID,Order_Id,Order_Date,Order_Priority,Order_Quantity,Value,Discount,Shipping_mode,Profit,Unit_price,Shipping_cost,Customer_name,Province,Region,Customer_segment,Product_category,Product_subcategory,Product_name,Product_container,Product_base_margin,Shipping_date
3903,27841,9/16/2012,High,33,65.835,0.05,Regular Air,25.634,2.1,0.7,Caroline Jumper,Quebec,Quebec,Corporate,Office Supplies,Pens & Art Supplies,"Sanford EarthWrite® Recycled Pencils, Medium Soft, #2",Wrap Bag,0.57,00:00.0
3904,27843,9/5/2010,Medium,26,125.8686,0.01,Regular Air,37.0262,4.89,4.93,Lisa Hazard,Alberta,West,Home Office,Technology,Computer Peripherals,"Maxell 3.5"" DS/HD IBM-Formatted Diskettes, 10/Pack",Small Pack,0.66,00:00.0
3905,27844,6/29/2011,Low,1,5.278,0.09,Regular Air,-2.632,5.8,5.59,Rose O'Brian,Alberta,West,Home Office,Office Supplies,Binders and Binder Accessories,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,Small Box,0.4,00:00.0
3906,27844,6/29/2011,Low,27,129.0816,0.04,Regular Air,72.4968,4.98,5.49,Rose O'Brian,Ontario,Ontario,Home Office,Office Supplies,Paper,Xerox 1952,Small Box,0.38,00:00.0
3907,27845,7/13/2011,Not Specified,36,204.12,0.1,Regular Air,115.168,6.3,0.5,Craig Molinari,Saskachewan,Prarie,Small Business,Office Supplies,Labels,Avery 51,Small Box,0.39,00:00.0
3908,27872,10/13/2011,Not Specified,25,353.1825,0.01,Regular Air,210.3475,14.27,7.27,Shaun Chance,Alberta,West,Corporate,Office Supplies,Binders and Binder Accessories,"GBC Laser Imprintable Binding System Covers, Desert Sand",Small Box,0.38,00:00.0
3909,27875,3/26/2010,Low,5,15.66,0.1,Regular Air,-43.606,3.48,49,Muhammed Yedwab,New Brunswick,Atlantic,Consumer,Office Supplies,Appliances,Hoover® Commercial Lightweight Upright Vacuum,Large Box,0.59,00:00.0
3910,27876,9/7/2010,Low,44,725.1332,0.03,Regular Air,297.5096,16.99,8.99,Sarah Foster,British Columbia,West,Corporate,Office Supplies,Pens & Art Supplies,Berol Giant Pencil Sharpener,Small Pack,0.56,00:00.0
3911,27879,2/26/2010,Medium,44,637.1552,0.08,Regular Air,358.7412,15.74,1.39,Anemone Ratner,New Brunswick,Atlantic,Small Business,Office Supplies,Envelopes,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",Small Box,0.4,00:00.0
3912,27879,2/26/2010,Medium,30,286.605,0.01,Express Air,121.16,9.65,6.22,Anemone Ratner,New Brunswick,Atlantic,Small Business,Furniture,Office Furnishings,"Eldon Expressions™ Desk Accessory, Wood Pencil Holder, Oak",Small Box,0.55,00:00.0
3913,27904,9/3/2011,High,8,517.3616,0.02,Regular Air,212.7364,65.99,8.99,Anthony O'Donnell,British Columbia,West,Consumer,Technology,Telephones and Communication,Talkabout T8367,Small Box,0.56,00:00.0
3914,27909,2/7/2012,Critical,1,50.0136,0.09,Regular Air,19.478,54.96,10.75,Monica Federle,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Paper,Xerox 1940,Small Box,0.36,00:00.0
3915,27909,2/7/2012,Critical,47,55.0746,0.07,Regular Air,6.4064,1.26,0.7,Monica Federle,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Rubber Bands,Bagged Rubber Bands,Wrap Bag,0.81,00:00.0
3916,27936,7/7/2011,High,23,1197.6261,0.07,Regular Air,745.6566,55.99,1.25,Irene Maddox,Manitoba,Prarie,Consumer,Technology,Telephones and Communication,Accessory32,Small Pack,0.35,00:00.0
3917,27936,7/7/2011,High,3,9876.0348,0.06,Delivery Truck,3878.6454,3502.14,8.73,Irene Maddox,Yukon,Yukon,Consumer,Technology,Office Machines,Okidata Pacemark 4410N Wide Format Dot Matrix Printer,Jumbo Box,0.57,00:00.0
3918,27938,5/5/2009,Medium,40,1177.24,0.05,Regular Air,672.38,30.98,9.18,Noel Staavos,Nova Scotia,Atlantic,Home Office,Office Supplies,Paper,Xerox 1951,Small Box,0.4,00:00.0
3921,27969,6/8/2010,Low,9,725.463,0.03,Regular Air,382.778,83.1,6.13,Ed Braxton,Yukon,Yukon,Home Office,Technology,Computer Peripherals,"Micro Innovations Micro Digital Wireless Keyboard and Mouse, Gray",Small Box,0.45,00:00.0
3922,27969,6/8/2010,Low,32,604.224,0.1,Delivery Truck,27.5332,20.98,53.03,Ed Braxton,Yukon,Yukon,Home Office,Office Supplies,Storage & Organization,"Tennsco Lockers, Gray",Jumbo Drum,0.78,00:00.0
3923,27974,10/7/2010,High,35,857.808,0.08,Regular Air,852.508,26.64,5.3,Art Foster,Ontario,Ontario,Home Office,Furniture,Chairs & Chairmats,SAFCO Optional Arm Kit for Workspace® Cribbage Stacking Chair,Medium Box,NULL,00:00.0
3924,27974,10/7/2010,High,27,299.8188,0.08,Regular Air,124.156,12.07,6.2,Art Foster,Ontario,Ontario,Home Office,Furniture,Office Furnishings,Eldon® 500 Class™ Desk Accessories,Wrap Bag,0.52,00:00.0
3925,27974,10/7/2010,High,31,803.4208,0.09,Express Air,448.2788,28.48,1.99,Art Foster,British Columbia,West,Home Office,Technology,Computer Peripherals,"Memorex 4.7GB DVD+RW, 3/Pack",Small Pack,0.4,00:00.0
3926,28001,6/14/2009,Critical,41,8431.3712,0.02,Regular Air,3334.1316,209.84,21.21,Dianna Arnett,Ontario,Ontario,Home Office,Furniture,Office Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,Large Box,0.59,00:00.0
3927,28001,6/14/2009,Critical,21,4039.497,0.01,Regular Air,1620.58,194.3,11.54,Dianna Arnett,Quebec,Quebec,Home Office,Furniture,Office Furnishings,Electrix Halogen Magnifier Lamp,Large Box,0.59,00:00.0
3928,28002,10/10/2009,Critical,5,40.995,0.1,Regular Air,20.625,9.11,2.15,Jason Klamczynski,Quebec,Quebec,Home Office,Office Supplies,Paper,"Black Print Carbonless Snap-Off® Rapid Letter, 8 1/2"" x 7""",Wrap Bag,0.4,00:00.0
3929,28003,3/19/2011,Critical,31,140.4858,0.09,Regular Air,78.839,4.98,6.07,Charles McCrossin,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Paper,Xerox 1897,Small Box,0.36,00:00.0
3930,28007,4/8/2010,Not Specified,23,77.6388,0.03,Regular Air,-18.5848,3.48,49,Deborah Brumfield,Yukon,Yukon,Small Business,Office Supplies,Appliances,Hoover® Commercial Lightweight Upright Vacuum,Large Box,0.59,00:00.0
3931,28007,4/8/2010,Not Specified,20,228.536,0.02,Regular Air,85.33,11.66,7.95,Deborah Brumfield,Yukon,Yukon,Small Business,Office Supplies,Pens & Art Supplies,"Hunt BOSTON® Vista® Battery-Operated Pencil Sharpener, Black",Small Pack,0.58,00:00.0
3932,28007,4/8/2010,Not Specified,20,249.216,0.04,Regular Air,90.316,12.98,3.14,Deborah Brumfield,Yukon,Yukon,Small Business,Office Supplies,"Scissors, Rulers and Trimmers","Acme® 8"" Straight Scissors",Small Pack,0.6,00:00.0
3933,28033,9/14/2010,High,16,2692.9824,0.07,Delivery Truck,958.3312,180.98,26.2,Dan Lawera,Ontario,Ontario,Corporate,Furniture,Chairs & Chairmats,Global Ergonomic Managers Chair,Jumbo Drum,0.59,00:00.0
3934,28033,9/14/2010,High,37,7693.632,0.04,Delivery Truck,2901.054,216.6,64.2,Dan Lawera,Ontario,Ontario,Corporate,Furniture,Chairs & Chairmats,Hon Multipurpose Stacking Arm Chairs,Jumbo Drum,0.59,00:00.0
3935,28033,9/14/2010,High,18,117.612,0.01,Regular Air,35.134,6.6,4.07,Dan Lawera,Ontario,Ontario,Corporate,Technology,Computer Peripherals,"3.5"" IBM Formatted Diskettes, DS/HD",Small Pack,0.66,00:00.0
3936,28035,5/8/2011,Not Specified,19,349.9857,0.03,Regular Air,211.256,18.99,5.23,Don Miller,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Binders and Binder Accessories,Poly Designer Cover & Back,Small Box,0.37,00:00.0
3937,28037,12/12/2009,High,31,194.6552,0.06,Regular Air,111.1056,6.68,6.93,Maxwell Schwartz,Saskachewan,Prarie,Corporate,Office Supplies,Paper,HP Office Paper (20Lb. and 87 Bright),Small Box,0.37,00:00.0
3938,28064,9/2/2010,Medium,43,827.5264,0.03,Regular Air,448.0536,19.84,4.1,Arthur Prichep,Ontario,Ontario,Home Office,Office Supplies,Pens & Art Supplies,Prismacolor Color Pencil Set,Wrap Bag,0.44,00:00.0
3939,28064,9/2/2010,Medium,1,5.3728,0.08,Regular Air,2.1536,5.84,1,Arthur Prichep,Ontario,Ontario,Home Office,Office Supplies,Pens & Art Supplies,"Quartet Omega® Colored Chalk, 12/Pack",Wrap Bag,0.38,00:00.0
3940,28068,8/26/2010,Low,23,581.4768,0.08,Regular Air,103.4468,27.48,4,Julie Creighton,British Columbia,West,Corporate,Technology,Computer Peripherals,Belkin MediaBoard 104- Keyboard,Small Box,0.75,00:00.0
3942,28069,5/21/2009,Low,4,21.2576,0.09,Regular Air,8.9812,5.84,0.83,Cyma Kinney,Alberta,West,Small Business,Office Supplies,Pens & Art Supplies,Avery Hi-Liter® Smear-Safe Highlighters,Wrap Bag,0.49,00:00.0
3943,28097,5/13/2009,Medium,43,2386.5,0,Regular Air,616.02,55.5,52.2,Claire Good,Alberta,West,Home Office,Furniture,Office Furnishings,Eldon Cleatmat® Chair Mats for Medium Pile Carpets,Medium Box,0.72,00:00.0
3944,28129,1/26/2012,Medium,5,94.905,0.05,Regular Air,51.083,19.98,5.86,Nora Paige,Yukon,Yukon,Small Business,Office Supplies,Paper,Xerox 191,Small Box,0.38,00:00.0
3945,28130,7/30/2009,Low,23,360.4146,0.02,Express Air,211.1597,15.99,13.18,Guy Thornton,Ontario,Ontario,Corporate,Office Supplies,Binders and Binder Accessories,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",Small Box,0.37,00:00.0
3946,28130,7/30/2009,Low,32,1366.8928,0.09,Express Air,699.2076,46.94,6.77,Guy Thornton,Ontario,Ontario,Corporate,Furniture,Office Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",Small Box,0.44,00:00.0
3947,28135,9/25/2009,Critical,37,1596.1356,0.08,Regular Air,792.9678,46.89,5.1,Jeremy Lonsdale,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Appliances,Bionaire Personal Warm Mist Humidifier/Vaporizer,Medium Box,0.46,00:00.0
3948,28135,9/25/2009,Critical,40,493.24,0.05,Regular Air,178.58,12.98,3.14,Jeremy Lonsdale,Northwest Territories,Northwest Territories,Corporate,Office Supplies,"Scissors, Rulers and Trimmers","Acme® 8"" Straight Scissors",Small Pack,0.6,00:00.0
3949,28161,6/15/2009,Not Specified,10,695.604,0.02,Delivery Truck,251.376,70.98,46.74,Chuck Sachs,Quebec,Quebec,Consumer,Furniture,Bookcases,"Hon Metal Bookcases, Putty",Jumbo Box,0.56,00:00.0
3950,28161,6/15/2009,Not Specified,15,4948.818,0.06,Delivery Truck,1707.351,350.98,30,Chuck Sachs,Quebec,Quebec,Consumer,Furniture,Chairs & Chairmats,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,Jumbo Drum,0.61,00:00.0
3951,28161,6/15/2009,Not Specified,41,1081.6128,0.04,Regular Air,232.6028,27.48,4,Chuck Sachs,Quebec,Quebec,Consumer,Technology,Computer Peripherals,Belkin MediaBoard 104- Keyboard,Small Box,0.75,00:00.0
3952,28165,7/9/2012,Not Specified,2,20.729,0.05,Regular Air,9.4474,10.91,2.99,Grant Carroll,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Binders and Binder Accessories,Heavy-Duty E-Z-D® Binders,Small Box,0.38,00:00.0
3953,28198,2/8/2012,Medium,50,8799.5,0,Regular Air,3774.795,175.99,8.99,Georgia Rosenberg,New Brunswick,Atlantic,Consumer,Technology,Telephones and Communication,2180,Small Box,0.57,00:00.0
3954,28224,12/19/2012,Critical,25,144.8475,0.07,Regular Air,81.8075,6.23,6.97,Kean Thornton,Yukon,Yukon,Corporate,Office Supplies,Binders and Binder Accessories,Avery Hole Reinforcements,Small Box,0.36,00:00.0
3955,28225,1/22/2009,Critical,13,1042.2126,0.01,Regular Air,133.4384,80.98,35,Guy Phonely,Ontario,Ontario,Corporate,Office Supplies,Storage & Organization,"Carina 42""Hx23 3/4""W Media Storage Unit",Large Box,0.83,00:00.0
3956,28225,1/22/2009,Critical,9,182.52,0,Regular Air,82.3456,20.28,14.39,Khloe Miller,British Columbia,West,Corporate,Furniture,Office Furnishings,"Career Cubicle Clock, 8 1/4"", Black",Small Box,0.47,00:00.0
3957,28228,7/11/2012,Not Specified,5,304.9,0,Regular Air,169.048,60.98,19.99,Meg Tillman,Manitoba,Prarie,Small Business,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",Small Box,0.38,00:00.0
3958,28256,2/23/2009,High,19,394.6338,0.01,Delivery Truck,30.6802,20.98,53.03,Brian Moss,Saskachewan,Prarie,Corporate,Office Supplies,Storage & Organization,"Tennsco Lockers, Gray",Jumbo Drum,0.78,00:00.0
3959,28258,3/13/2009,Critical,2,234.3414,0.07,Regular Air,80.6534,125.99,2.5,Denny Blanton,Ontario,Ontario,Home Office,Technology,Telephones and Communication,i2000,Small Box,0.6,00:00.0
3960,28258,3/13/2009,Critical,25,2424.7575,0.03,Regular Air,1104.8975,99.99,19.99,Denny Blanton,Ontario,Ontario,Home Office,Technology,Computer Peripherals,US Robotics 56K V.92 External Faxmodem,Small Box,0.52,00:00.0
3961,28259,11/4/2009,High,22,226.8596,0.06,Regular Air,65.902,10.97,6.5,Thea Hudgings,Manitoba,Prarie,Consumer,Technology,Computer Peripherals,Micro Innovations 104 Keyboard,Small Box,0.64,00:00.0
3962,28262,12/31/2010,Medium,26,280.098,0.05,Regular Air,168.9456,11.34,5.01,Brooke Gillingham,Alberta,West,Small Business,Office Supplies,Paper,Xerox 188,Small Box,0.36,00:00.0
3963,28289,1/14/2010,High,31,152.8362,0.01,Regular Air,92.5094,4.98,4.75,Carl Ludwig,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Paper,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),Small Box,0.36,00:00.0
3964,28290,1/10/2009,Low,43,1242.657,0.05,Express Air,266.0426,30.42,8.65,Maria Bertelson,Ontario,Ontario,Home Office,Technology,Computer Peripherals,"Fellowes Internet Keyboard, Platinum",Small Box,0.74,00:00.0
3965,28290,1/10/2009,Low,3,479.8035,0.01,Express Air,139.9445,161.55,19.99,Maria Bertelson,Ontario,Ontario,Home Office,Office Supplies,Storage & Organization,Fellowes Super Stor/Drawer® Files,Small Box,0.66,00:00.0
3966,28291,3/4/2009,Critical,14,3855.0456,0.02,Delivery Truck,729.744,280.98,57,Carl Weiss,Saskachewan,Prarie,Consumer,Furniture,Chairs & Chairmats,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,Jumbo Drum,0.78,00:00.0
3967,28294,5/22/2012,High,47,59.22,0,Regular Air,10.5518,1.26,0.7,Lindsay Castell,Saskachewan,Prarie,Corporate,Office Supplies,Rubber Bands,Bagged Rubber Bands,Wrap Bag,0.81,00:00.0
3968,28321,8/1/2010,Medium,28,83.6528,0.03,Regular Air,50.754,3.08,0.99,Steve Nguyen,Ontario,Ontario,Consumer,Office Supplies,Labels,Avery 511,Small Box,0.37,00:00.0
3969,28324,8/7/2011,High,48,378.7056,0.09,Regular Air,133.8328,8.67,3.5,Edward Nazzal,Ontario,Ontario,Small Business,Office Supplies,Appliances,Staples 4 Outlet Surge Protector,Small Box,0.58,00:00.0
3970,28354,3/27/2009,Low,34,488.988,0.1,Regular Air,283.9596,15.98,4,Dave Kipp,Yukon,Yukon,Corporate,Technology,Computer Peripherals,Logitech Access Keyboard,Small Box,0.37,00:00.0
3971,28357,5/21/2010,Not Specified,50,357.7,0.02,Regular Air,211.28,7.3,7.72,Daniel Byrd,Alberta,West,Home Office,Office Supplies,Binders and Binder Accessories,"Angle-D Binders with Locking Rings, Label Holders",Small Box,0.38,00:00.0
3972,28357,5/21/2010,Not Specified,43,104.0858,0.02,Regular Air,62.706,2.47,1.02,Daniel Byrd,Alberta,West,Home Office,Office Supplies,Rubber Bands,Staples Paper Clips,Wrap Bag,0.38,00:00.0
3973,28387,6/29/2012,Not Specified,37,3012.2477,0.03,Regular Air,1812.2019,83.93,19.99,Maureen Gastineau,Yukon,Yukon,Consumer,Office Supplies,Envelopes,Airmail Envelopes,Small Box,0.38,00:00.0
3974,28387,6/29/2012,Not Specified,13,279.1048,0.06,Regular Air,157.836,22.84,5.47,Maureen Gastineau,Yukon,Yukon,Consumer,Office Supplies,Paper,Xerox 1929,Small Box,0.39,00:00.0
3975,28389,11/3/2009,High,22,632.8278,0.07,Regular Air,329.5054,30.93,3.92,Mark Cousins,British Columbia,West,Home Office,Furniture,Office Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",Small Pack,0.44,00:00.0
3976,28389,11/3/2009,High,16,4521.696,0.05,Delivery Truck,1647.828,297.48,18.06,Mark Cousins,British Columbia,West,Home Office,Technology,Office Machines,Panasonic KX-P3200 Dot Matrix Printer,Jumbo Drum,0.6,00:00.0
3977,28389,11/3/2009,High,7,1928.1318,0.07,Delivery Truck,298.3342,296.18,54.12,Mark Cousins,British Columbia,West,Home Office,Furniture,Tables,Hon 94000 Series Round Tables,Jumbo Box,0.76,00:00.0
3978,28390,2/7/2012,High,44,803.088,0.1,Regular Air,323.4784,20.28,6.68,Chad McGuire,Quebec,Quebec,Small Business,Furniture,Office Furnishings,"Seth Thomas 8 1/2"" Cubicle Clock",Small Box,0.53,00:00.0
3979,28419,10/31/2009,Low,9,117.6804,0.03,Express Air,41.5916,13.48,4.51,Rachel Payne,Manitoba,Prarie,Consumer,Office Supplies,Storage & Organization,"Tenex Personal Project File with Scoop Front Design, Black",Small Box,0.59,00:00.0
3980,28420,9/24/2009,Low,2,28.6488,0.08,Express Air,15.4256,15.57,1.39,Bill Donatelli,Ontario,Ontario,Corporate,Office Supplies,Envelopes,Park Ridge™ Embossed Executive Business Envelopes,Small Box,0.38,00:00.0
3981,28451,1/5/2009,Critical,21,4039.497,0.01,Regular Air,1620.58,194.3,11.54,Pauline Chand,Ontario,Ontario,Small Business,Furniture,Office Furnishings,Electrix Halogen Magnifier Lamp,Large Box,0.59,00:00.0
3983,28451,1/5/2009,Critical,33,4799.85,0,Delivery Truck,2094.084,145.45,17.85,Pauline Chand,Ontario,Ontario,Small Business,Technology,Office Machines,Panasonic KX-P1150 Dot Matrix Printer,Jumbo Drum,0.56,00:00.0
3982,28451,1/5/2009,Critical,41,8431.3712,0.02,Regular Air,3334.1316,209.84,21.21,Pauline Chand,Ontario,Ontario,Small Business,Furniture,Office Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,Large Box,0.59,00:00.0
3984,28453,12/28/2012,Critical,26,540.6336,0.04,Regular Air,233.8004,21.66,13.99,Lycoris Saunders,Saskachewan,Prarie,Home Office,Office Supplies,Appliances,Holmes 99% HEPA Air Purifier,Medium Box,0.52,00:00.0
3985,28454,8/6/2012,Medium,25,150.66,0.07,Regular Air,83.98,6.48,6.74,Sean O'Donnell,Ontario,Ontario,Corporate,Office Supplies,Paper,Xerox 215,Small Box,0.37,00:00.0
3986,28455,5/30/2010,Medium,12,236.316,0.06,Regular Air,66.916,20.95,5.99,Jack O'Briant,Saskachewan,Prarie,Small Business,Technology,Computer Peripherals,"Fellowes Basic 104-Key Keyboard, Platinum",Small Box,0.65,00:00.0
3987,28455,5/30/2010,Medium,37,757.4714,0.02,Regular Air,384.475,20.89,1.99,Jack O'Briant,Saskachewan,Prarie,Small Business,Technology,Computer Peripherals,"IBM 80 Minute CD-R Spindle, 50/Pack",Small Pack,0.48,00:00.0
3988,28480,3/15/2009,Medium,17,29.6208,0.01,Regular Air,12.1656,1.76,0.7,Mike Kennedy,British Columbia,West,Corporate,Office Supplies,Pens & Art Supplies,Newell 310,Wrap Bag,0.56,00:00.0
3989,28482,3/8/2010,Critical,22,108.4072,0.03,Regular Air,47.7796,5.08,3.63,Jennifer Halladay,Ontario,Ontario,Home Office,Furniture,Office Furnishings,"Master Caster Door Stop, Gray",Wrap Bag,0.51,00:00.0
3990,28482,3/8/2010,Critical,40,171.2,0,Regular Air,96,4.28,6.72,Jennifer Halladay,Ontario,Ontario,Home Office,Office Supplies,Paper,Xerox 1927,Small Box,0.4,00:00.0
3991,28485,1/12/2012,High,12,47.7648,0.07,Regular Air,18.0632,4.28,0.94,Giulietta Dortch,Yukon,Yukon,Consumer,Office Supplies,Pens & Art Supplies,Newell 336,Wrap Bag,0.56,00:00.0
3992,28486,8/26/2009,High,2,765.2192,0.08,Regular Air,279.746,415.88,11.37,Carlos Daly,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Storage & Organization,Deluxe Rollaway Locking File with Drawer,Small Box,0.57,00:00.0
3993,28512,4/27/2010,Medium,11,307.6073,0.09,Regular Air,50.0848,30.73,4,Lindsay Castell,Saskachewan,Prarie,Corporate,Technology,Computer Peripherals,Fellowes 17-key keypad for PS/2 interface,Small Box,0.75,00:00.0
3994,28512,4/27/2010,Medium,10,179.82,0.1,Regular Air,98.126,19.98,5.77,Lindsay Castell,Saskachewan,Prarie,Corporate,Office Supplies,Paper,Xerox Blank Computer Paper,Small Box,0.38,00:00.0
3995,28512,4/27/2010,Medium,18,7168.149,0.05,Regular Air,2771.8154,419.19,19.99,Lindsay Castell,Saskachewan,Prarie,Corporate,Office Supplies,Storage & Organization,Smead Adjustable Mobile File Trolley with Lockable Top,Small Box,0.58,00:00.0
3996,28515,6/30/2010,High,48,359.424,0.1,Regular Air,61.5176,8.32,2.38,Frank Atkinson,Nova Scotia,Atlantic,Corporate,Technology,Computer Peripherals,"Imation 3.5 IBM Formatted Diskettes, 10/Box",Small Pack,0.74,00:00.0
3997,28515,6/30/2010,High,33,705.54,0,Regular Air,448.5556,21.38,2.99,Frank Atkinson,Newfoundland,Atlantic,Corporate,Office Supplies,Binders and Binder Accessories,Acco D-Ring Binder w/DublLock®,Small Box,0.36,00:00.0
3998,28519,6/22/2010,High,4,313.0036,0.09,Regular Air,122.8356,85.99,0.99,Trudy Bell,Alberta,West,Consumer,Technology,Telephones and Communication,Accessory34,Wrap Bag,0.55,00:00.0
3999,28544,8/28/2012,Critical,24,62.0496,0.07,Regular Air,36.5404,2.78,1.49,Annie Thurman,Alberta,West,Consumer,Office Supplies,Binders and Binder Accessories,Wilson Jones Suede Grain Vinyl Binders,Small Box,0.36,00:00.0
4000,28545,8/23/2011,High,15,4903.875,0.1,Regular Air,1778.0975,363.25,19.99,Kelly Andreada,Saskachewan,Prarie,Home Office,Office Supplies,Appliances,Hoover WindTunnel™ Plus Canister Vacuum,Small Box,0.57,00:00.0
4001,28550,3/20/2011,Not Specified,44,20058.8388,0.09,Delivery Truck,11833.7472,500.97,69.3,Cindy Schnelling,Saskachewan,Prarie,Corporate,Technology,Office Machines,Epson Stylus 1520 Color Inkjet Printer,Jumbo Drum,0.37,00:00.0
4002,28550,3/20/2011,Not Specified,1,4.284,0.1,Regular Air,-0.4396,4.76,3.01,Cindy Schnelling,Saskachewan,Prarie,Corporate,Office Supplies,Paper,"TOPS Voice Message Log Book, Flash Format",Wrap Bag,0.36,00:00.0
